0.1	-4.0	1.0	0.0	0.0
0.11	-4.0	1.0	0.0	0.0
0.12	-4.0	1.0	0.0	0.0
0.13	-4.0	1.0	0.0	0.0
0.14	-4.0	1.0	0.0	0.0
0.15	-4.0	1.0	0.0	0.0
0.16	-4.0	1.0	0.0	0.0
0.17	-4.0	1.0	0.0	0.0
0.18	-4.0	1.0	0.0	0.0
0.19	-4.0	1.0	0.0	0.0
0.2	-4.0	1.0	0.0	0.0
0.21	-4.0	1.0	0.0	0.0
0.22	-4.0	1.0	0.0	0.0
0.23	-3.999999	0.9999998750000001	12.098298676748582	0.0434782608695652
0.24	-3.999999	0.9999998750000001	11.11111111111111	0.041666666666666664
0.25	-3.999996	0.9999995	40.65203007518792	0.15879699248120296
0.26	-3.999997	0.9999996250000001	28.259999110201544	0.1148062463851938
0.27	-3.999994	0.99999925	52.01481068927458	0.21943748259537715
0.28	-3.999989	0.999998625	87.54539409748855	0.38301109917651244
0.29	-3.9999830000000003	0.999997875	139.4401580646026	0.6318382162302305
0.3	-3.999969	0.999996125	203.8696741854637	0.9556390977443612
0.31	-3.999972	0.9999965000000001	173.85398981324286	0.8421052631578951
0.32	-3.9999260000000003	0.9999907499999999	503.19548872180417	2.515977443609024
0.33	-3.9999160000000002	0.9999895000000001	461.6720865524691	2.380496696286169
0.34	-3.9998705	0.99998375	734.4277649140146	3.9436827362524007
0.35	-3.999826	0.999978125	863.2061787120874	4.824561403508772
0.36	-3.999741	0.9999674999999999	1256.4621430118511	7.156780840991368
0.37	-3.999689	0.999960875	1442.0741407939126	8.56404524825578
0.38	-3.999586	0.9999481250000001	1808.4435465394783	10.82805698456668
0.39	-3.9994	0.9999245000000001	2467.7077308656258	15.422145106355634
0.4	-3.9992235000000003	0.9999018749999999	2636.0676691729323	17.10369674185465
0.41	-3.9990615	0.999881875	3432.4263961509955	22.408154532673148
0.42	-3.9988099999999998	0.99985025	3994.5669161566025	26.971953693758216
0.43	-3.998539	0.999815875	5308.058681045502	36.61893104855162
0.44	-3.998043	0.9997522499999999	7157.985873775345	51.24606971975391
0.45	-3.9977324999999997	0.999712875	6781.546458739437	50.848844333054856
0.46	-3.9972364999999996	0.999649875	7746.911702697195	59.12602157567828
0.47	-3.9966364999999997	0.999573375	10403.68417648921	80.14882952061002
0.48	-3.9959795	0.9994903749999999	12069.61675020886	95.07471804511275
0.49	-3.9950769999999998	0.9993731250000001	13734.434378323975	110.5915298450206
0.5	-3.9944115	0.9992875	14701.507368421066	123.28822055137844
0.51	-3.9933455	0.999147125	18333.752875075024	159.29387193473875
0.52	-3.9922470000000003	0.999008375	18081.83773042072	157.54342587237335
0.53	-3.9908855000000005	0.99883225	25594.436786162634	231.7414290443088
0.54	-3.9895535000000004	0.998657	24994.9303986991	231.8418267891952
0.55	-3.987967	0.99845175	25927.753598873194	242.889223057644
0.56	-3.9863035000000004	0.9982332500000001	30674.583141527306	297.8000358037951
0.57	-3.9843015	0.997973	28816.875676417876	285.4392120652507
0.58	-3.9820195	0.997668375	34506.81281086189	364.5489153919282
0.59	-3.9799444999999998	0.9973927499999999	41140.34468532722	432.8038740920103
0.6	-3.9774605000000003	0.9970612499999999	36510.118629908095	395.25062656641643
0.61	-3.974597	0.9966771249999999	42344.79129832102	473.4997740252268
0.62	-3.9714775	0.9962591249999999	53076.26506432575	596.5183523324439
0.63	-3.968176	0.9958131250000001	54622.92263791246	646.7826311811277
0.64	-3.9645055	0.9953122499999999	61350.91537437344	765.7579887218042
0.65	-3.9603005	0.994742625	65953.85410271239	844.2074031231919
0.66	-3.9562769999999996	0.9941953750000001	72248.46689727073	911.0895040631891
0.67	-3.951829	0.9935667499999999	76106.89544087439	1002.2834698687028
0.68	-3.947036	0.992910875	85082.26968806097	1166.5940955329493
0.69	-3.941356	0.992118875	88217.06103106958	1224.5976898768668
0.7	-3.936557	0.991456375	94084.52068947887	1344.6831006086652
0.71	-3.9308120000000004	0.9906317499999999	92088.36334040816	1416.254862508384
0.72	-3.9241555	0.9896916250000001	87797.64148024384	1342.2970969089395
0.73	-3.9171875	0.988672625	106968.54728301332	1739.6243691420314
0.74	-3.9093235	0.9875395	122681.1301445726	2117.4064891959642
0.75	-3.9028935	0.9865809999999999	113576.33621832344	2022.232113617377
0.76	-3.894367	0.985369375	111726.16027603637	1972.311535417491
0.77	-3.8858599999999996	0.98408775	123860.73972247198	2265.8983823194353
0.78	-3.8768765	0.9827377500000001	144006.1633373375	2822.9803997172417
0.79	-3.867268	0.981292	151364.40942124574	2937.568731956475
0.8	-3.8569025000000003	0.979713	176792.4655388471	3334.974436090224
0.81	-3.8457195	0.977954125	171032.84289064375	3540.4347597388532
0.82	-3.8344644999999997	0.976170125	173281.12607515225	3937.406901399842
0.83	-3.8229394999999995	0.9743976249999999	181644.6233889267	4113.900383488843
0.84	-3.8096620000000003	0.9722301250000001	199431.3584414552	4857.76103950352
0.85	-3.796811	0.970176625	199125.64303492298	5013.04528969482
0.86	-3.781997	0.9677215	218081.58253936638	5587.154397621961
0.87	-3.7677745000000002	0.965326	248648.99678182107	7493.444415636797
0.88	-3.7529415	0.9627716249999999	241935.99235692533	7211.6447653223995
0.89	-3.734801	0.9597129999999999	271959.17884599126	8278.076764946072
0.9	-3.7189235000000003	0.956924	280966.0155326587	8928.786856028963
0.91	-3.7010300000000003	0.953759	297928.4462817472	9968.823597455186
0.92	-3.6814385	0.950249625	320439.69612121035	10723.449683992592
0.93	-3.661861	0.9465604999999999	322381.4958833087	12719.630905220043
